,position,language,gender_tuned,income_level,price
4970,159,Japanese,male,40246.88013,12
4971,160,Japanese,female,40246.88013,15
4972,161,Japanese,female,40246.88013,9
4973,162,Japanese,female,40246.88013,18
4974,163,Japanese,female,9828.148515,24
4975,164,Japanese,male,40246.88013,18
4976,165,Japanese,male,40246.88013,12
4977,166,Japanese,male,40246.88013,15
4978,167,Japanese,female,40246.88013,12
4979,168,Japanese,male,40246.88013,9
4980,169,Japanese,female,40246.88013,12
4981,170,Japanese,female,40246.88013,30
4982,171,Japanese,female,40246.88013,12
4983,172,Japanese,male,40246.88013,12
4984,173,Japanese,female,40246.88013,12
4985,174,Japanese,female,40246.88013,18
4986,175,Japanese,female,40246.88013,24
4987,176,Japanese,female,40246.88013,12
4988,177,Japanese,male,40246.88013,27
4989,178,Japanese,male,40246.88013,9
4990,179,Japanese,female,40246.88013,15
4991,180,Japanese,female,40246.88013,18
4992,181,Japanese,female,40246.88013,9
4993,183,Japanese,female,40246.88013,21
4994,185,Japanese,female,40246.88013,24
4995,186,Japanese,female,40246.88013,6
4996,187,Japanese,male,40246.88013,15
4997,188,Japanese,male,40246.88013,9
4998,189,Japanese,male,40246.88013,9
4999,190,Japanese,female,40246.88013,21
5000,191,Japanese,female,40246.88013,9
5001,192,Japanese,female,40246.88013,6
5002,193,Japanese,female,40246.88013,12
5003,194,Japanese,male,40246.88013,9
5004,195,Japanese,female,40246.88013,12
5005,196,Japanese,male,40246.88013,18
5006,197,Japanese,female,40246.88013,12
5007,198,Japanese,female,40246.88013,15
5008,199,Japanese,female,40246.88013,18
5009,200,Japanese,female,40246.88013,9
5010,201,Japanese,female,40246.88013,12
5011,202,Japanese,female,40246.88013,9
5012,203,Japanese,female,40246.88013,15
5013,204,Japanese,male,40246.88013,9
5014,205,Japanese,male,40246.88013,21
5015,206,Japanese,female,40246.88013,15
5016,207,Japanese,female,40246.88013,15
5017,208,Japanese,female,40246.88013,12
5018,209,Japanese,male,40246.88013,15
5019,210,Japanese,female,40246.88013,12
5020,211,Japanese,female,40246.88013,12
5021,212,Japanese,female,40246.88013,15
5022,213,Japanese,female,40246.88013,12
5023,214,Japanese,female,40246.88013,15
5024,215,Japanese,female,40246.88013,42
5025,216,Japanese,male,40246.88013,9
5026,218,Japanese,male,42330.11754,15
5027,219,Japanese,female,10261.7,18
5028,219,Japanese,female,10261.7,18
5029,220,Japanese,female,12919.52964,21
5030,221,Japanese,female,40246.88013,9
5031,222,Japanese,female,40246.88013,18
5032,223,Japanese,female,40246.88013,12
5033,224,Japanese,female,40246.88013,21
5034,225,Japanese,male,40246.88013,18
5035,226,Japanese,female,40246.88013,9
5036,227,Japanese,female,40246.88013,24
5037,228,Japanese,female,40246.88013,21
5038,229,Japanese,male,40246.88013,12
5039,230,Japanese,female,10261.67925,15
5040,231,Japanese,male,40246.88013,9
5041,232,Japanese,female,40246.88013,18
5042,233,Japanese,female,40246.88013,24
5043,234,Japanese,female,40246.88013,27
5044,235,Japanese,female,40246.88013,21
5045,236,Japanese,male,40246.88013,6
5046,239,Japanese,male,9812.390376,9
5047,240,Japanese,female,40246.88013,30
5048,241,Japanese,female,40246.88013,15
5049,242,Japanese,male,40246.88013,6
5050,243,Japanese,female,40246.88013,9
5051,244,Japanese,female,46194.72523,24
5052,246,Japanese,male,40246.88013,9
5053,247,Japanese,male,10261.67925,12
5054,249,Japanese,female,40246.88013,15
5055,250,Japanese,male,40246.88013,18
5056,251,Japanese,male,40246.88013,18
5057,252,Japanese,female,40246.88013,24
5058,253,Japanese,female,40246.88013,9
5059,254,Japanese,female,40246.88013,9
5060,255,Japanese,female,8717.186278,9
5061,256,Japanese,female,40246.88013,18
5062,257,Japanese,female,40246.88013,21
5063,258,Japanese,male,40246.88013,12
5064,259,Japanese,female,40246.88013,30
5065,260,Japanese,female,40246.88013,15
5066,261,Japanese,male,40246.88013,21
5067,262,Japanese,male,40246.88013,9
5068,264,Japanese,female,40246.88013,30
5069,265,Japanese,male,40246.88013,21
5070,266,Japanese,male,40246.88013,24
5071,267,Japanese,male,40246.88013,12
5072,268,Japanese,female,40246.88013,12
5073,269,Japanese,female,40246.88013,21
5074,271,Japanese,male,40246.88013,15
5075,272,Japanese,female,40246.88013,12
5076,273,Japanese,male,40246.88013,15
5077,274,Japanese,female,40246.88013,12
5078,275,Japanese,female,40246.88013,21
5079,276,Japanese,male,40246.88013,12
5080,277,Japanese,female,40246.88013,12
5081,278,Japanese,female,19601.89083,12
5082,279,Japanese,female,3204.095003,12
5083,280,Japanese,male,48782.78848,24
5084,281,Japanese,female,5550.060957,12
5085,282,Japanese,female,40246.88013,15
5086,283,Japanese,female,40246.88013,27
5087,284,Japanese,female,40246.88013,33
5088,285,Japanese,female,40246.88013,15
5089,287,Japanese,female,40246.88013,12
5090,288,Japanese,male,40246.88013,9
5091,289,Japanese,female,40246.88013,18
5092,290,Japanese,female,40246.88013,15
5093,291,Japanese,female,10261.67925,27
5094,292,Japanese,male,65297.51751,24
5095,293,Japanese,male,40246.88013,24
5096,294,Japanese,male,40246.88013,9
5097,295,Japanese,female,40246.88013,18
5098,296,Japanese,male,40246.88013,9
5099,297,Japanese,female,40246.88013,12
5100,299,Japanese,female,40246.88013,9
5101,300,Japanese,male,40246.88013,18
5102,301,Japanese,male,40246.88013,15
5103,302,Japanese,female,40246.88013,12
5104,303,Japanese,female,48713.47375,27
5105,304,Japanese,female,40246.88013,12
5106,305,Japanese,female,40246.88013,15
5107,306,Japanese,female,40246.88013,9
5108,307,Japanese,female,40246.88013,12
5109,308,Japanese,male,19601.89083,18
5110,310,Japanese,female,2715.276036,9
5111,311,Japanese,male,40246.88013,24
5112,312,Japanese,male,23139.79866,21
5113,313,Japanese,male,40246.88013,9
5114,315,Japanese,female,40246.88013,15
5115,317,Japanese,male,40246.88013,9
5116,318,Japanese,male,40246.88013,3
5117,320,Japanese,female,40246.88013,12
5118,321,Japanese,male,40246.88013,15
5119,322,Japanese,male,40246.88013,9
5120,323,Japanese,female,40246.88013,12
5121,324,Japanese,male,33228.23668,24
5122,325,Japanese,male,40246.88013,15
5123,326,Japanese,female,40246.88013,15
5124,327,Japanese,female,40246.88013,18
5125,328,Japanese,male,40246.88013,18
5126,329,Japanese,male,40246.88013,12
5127,330,Japanese,male,40246.88013,15
5128,331,Japanese,female,40246.88013,15
5129,332,Japanese,male,40246.88013,12
5130,333,Japanese,male,40246.88013,27
5131,334,Japanese,female,40246.88013,12
5132,335,Japanese,female,40246.88013,12
5133,336,Japanese,female,40246.88013,15
5134,338,Japanese,female,46445.2491,36
5135,339,Japanese,female,10261.67925,18
5136,340,Japanese,female,40246.88013,15
5137,341,Japanese,female,40246.88013,21
5138,342,Japanese,female,40246.88013,9
5139,343,Japanese,female,40246.88013,12
5140,344,Japanese,female,40246.88013,21
5141,345,Japanese,female,40246.88013,9
5142,346,Japanese,female,40246.88013,12
5143,347,Japanese,female,40246.88013,9
5144,349,Japanese,male,40246.88013,24
5145,350,Japanese,female,40246.88013,21
5146,351,Japanese,female,40246.88013,18
5147,352,Japanese,female,40246.88013,24
5148,353,Japanese,female,40246.88013,27
5149,354,Japanese,female,40246.88013,9
5150,355,Japanese,female,40246.88013,24
5151,356,Japanese,male,40246.88013,12
5152,357,Japanese,female,40246.88013,9
5153,358,Japanese,female,40246.88013,12
5154,359,Japanese,female,40246.88013,21
5155,360,Japanese,male,40246.88013,9
5156,361,Japanese,female,40246.88013,9
5157,362,Japanese,female,40246.88013,15
5158,363,Japanese,female,40246.88013,18
5159,364,Japanese,male,40246.88013,9
5160,365,Japanese,male,65297.51751,15
5161,366,Japanese,female,40246.88013,9
5162,367,Japanese,female,10261.67925,18
5163,368,Japanese,female,40246.88013,9
5164,370,Japanese,female,11414.20698,12
5165,372,Japanese,male,40246.88013,12
5166,373,Japanese,female,40246.88013,12
5167,374,Japanese,female,40246.88013,9
5168,375,Japanese,female,40246.88013,15
5169,376,Japanese,female,40246.88013,18
5170,377,Japanese,female,40246.88013,12
5171,378,Japanese,female,40246.88013,15
5172,379,Japanese,female,40246.88013,12
5173,380,Japanese,female,40246.88013,12
5174,382,Japanese,female,46194.72523,15
5175,383,Japanese,female,40246.88013,30
5176,384,Japanese,female,40246.88013,9
5177,385,Japanese,female,40246.88013,9
5178,386,Japanese,female,40246.88013,9
5179,387,Japanese,female,40246.88013,9
5180,388,Japanese,male,40246.88013,18
5181,389,Japanese,female,40246.88013,9
5182,390,Japanese,male,40246.88013,6
5183,391,Japanese,female,40246.88013,21
5184,392,Japanese,female,40246.88013,9
5185,393,Japanese,male,40246.88013,24
5186,395,Japanese,female,40246.88013,15
5187,397,Japanese,female,40246.88013,6
5188,398,Japanese,female,40246.88013,12
5189,399,Japanese,female,40246.88013,15
5190,400,Japanese,female,40246.88013,18
5191,401,Japanese,female,40246.88013,12
5192,402,Japanese,male,40246.88013,15
5193,403,Japanese,female,40246.88013,12
5194,404,Japanese,female,40246.88013,18
5195,405,Japanese,female,40246.88013,9
5196,406,Japanese,female,40246.88013,15
5197,407,Japanese,male,40246.88013,12
5198,408,Japanese,female,40246.88013,12
5199,409,Japanese,female,40246.88013,15
5200,410,Japanese,female,40246.88013,9
5201,411,Japanese,female,40246.88013,6
5202,412,Japanese,female,40246.88013,18
5203,413,Japanese,female,40246.88013,12
5204,414,Japanese,male,40246.88013,12
5205,415,Japanese,female,40246.88013,9
5206,416,Japanese,female,40246.88013,12
5207,418,Japanese,female,40246.88013,15
5208,419,Japanese,female,40246.88013,15
5209,420,Japanese,female,40246.88013,21
5210,421,Japanese,female,40246.88013,12
5211,422,Japanese,male,40246.88013,15
5212,423,Japanese,female,40246.88013,12
5213,424,Japanese,female,40246.88013,18
5214,425,Japanese,female,40246.88013,9
5215,426,Japanese,female,40246.88013,15
5216,427,Japanese,male,40246.88013,12
5217,428,Japanese,female,40246.88013,12
5218,429,Japanese,female,40246.88013,15
5219,430,Japanese,female,40246.88013,9
5220,431,Japanese,female,40246.88013,6
5221,432,Japanese,female,40246.88013,18
5222,433,Japanese,female,40246.88013,12
5223,434,Japanese,male,40246.88013,12
5224,435,Japanese,female,40246.88013,9
5225,436,Japanese,female,40246.88013,12
5226,438,Japanese,female,40246.88013,15
5227,439,Japanese,female,40246.88013,15
5228,440,Japanese,female,40246.88013,21
5229,441,Japanese,female,40246.88013,12
5230,442,Japanese,male,40246.88013,15
5231,443,Japanese,female,40246.88013,12
5232,444,Japanese,female,40246.88013,18
5233,445,Japanese,female,40246.88013,9
5234,446,Japanese,female,40246.88013,15
5235,447,Japanese,male,40246.88013,12
5236,448,Japanese,female,40246.88013,12
5237,449,Japanese,female,40246.88013,15
5238,450,Japanese,female,40246.88013,9
5239,451,Japanese,female,40246.88013,6
5240,452,Japanese,female,40246.88013,18
5241,453,Japanese,female,40246.88013,12
5242,454,Japanese,male,40246.88013,12
5243,455,Japanese,female,40246.88013,9
5244,456,Japanese,female,40246.88013,12
5245,458,Japanese,female,40246.88013,15
5246,459,Japanese,female,40246.88013,15
5247,460,Japanese,female,40246.88013,21
5248,461,Japanese,female,40246.88013,12
5249,462,Japanese,male,40246.88013,15
5250,463,Japanese,female,40246.88013,12
5251,464,Japanese,female,40246.88013,18
5252,465,Japanese,female,40246.88013,9
5253,466,Japanese,female,40246.88013,15
5254,467,Japanese,male,40246.88013,12
5255,468,Japanese,female,40246.88013,12
5256,469,Japanese,female,40246.88013,15
5257,470,Japanese,female,40246.88013,9
5258,471,Japanese,female,40246.88013,6
5259,472,Japanese,female,40246.88013,18
5260,473,Japanese,female,40246.88013,12
5261,474,Japanese,male,40246.88013,12
5262,475,Japanese,female,40246.88013,9
5263,476,Japanese,female,40246.88013,12
5264,478,Japanese,female,40246.88013,15
5265,479,Japanese,female,40246.88013,15
5266,480,Japanese,female,40246.88013,21
5267,481,Japanese,female,40246.88013,12
5268,482,Japanese,male,40246.88013,15
5269,483,Japanese,female,40246.88013,12
5270,484,Japanese,female,40246.88013,18
5271,485,Japanese,female,40246.88013,9
5272,486,Japanese,female,40246.88013,15
5273,487,Japanese,male,40246.88013,12
5274,488,Japanese,female,40246.88013,12
5275,489,Japanese,female,40246.88013,15
5276,490,Japanese,female,40246.88013,9
5277,491,Japanese,female,40246.88013,6
5278,492,Japanese,female,40246.88013,18
5279,493,Japanese,female,40246.88013,12
5280,494,Japanese,male,40246.88013,12
5281,495,Japanese,female,40246.88013,9
5282,496,Japanese,female,40246.88013,12
5283,498,Japanese,female,40246.88013,15
5284,499,Japanese,female,40246.88013,15
5285,500,Japanese,female,40246.88013,21
5286,501,Japanese,female,40246.88013,12
5287,502,Japanese,male,40246.88013,15
5288,503,Japanese,female,40246.88013,12
5289,504,Japanese,female,40246.88013,18
5290,505,Japanese,female,40246.88013,9
5291,506,Japanese,female,40246.88013,15
5292,507,Japanese,male,40246.88013,12
5293,508,Japanese,female,40246.88013,12
5294,509,Japanese,female,40246.88013,15
5295,510,Japanese,female,40246.88013,9
5296,511,Japanese,female,40246.88013,6
5297,512,Japanese,female,40246.88013,18
5298,513,Japanese,female,40246.88013,12
5299,514,Japanese,male,40246.88013,12
5300,515,Japanese,female,40246.88013,9
5301,516,Japanese,female,40246.88013,12
5302,518,Japanese,female,40246.88013,15
5303,519,Japanese,female,40246.88013,15
5304,520,Japanese,female,40246.88013,21
5305,521,Japanese,female,40246.88013,12
5306,522,Japanese,male,40246.88013,15
5307,523,Japanese,female,40246.88013,12
5308,524,Japanese,female,40246.88013,18
5309,525,Japanese,female,40246.88013,9
5310,526,Japanese,female,40246.88013,15
5311,527,Japanese,male,40246.88013,12
5312,528,Japanese,female,40246.88013,12
5313,529,Japanese,female,40246.88013,15
5314,530,Japanese,female,40246.88013,9
5315,531,Japanese,female,40246.88013,6
5316,532,Japanese,female,40246.88013,18
5317,533,Japanese,female,40246.88013,12
5318,534,Japanese,male,40246.88013,12
5319,535,Japanese,female,40246.88013,9
5320,536,Japanese,female,40246.88013,12
5321,538,Japanese,female,40246.88013,15
5322,539,Japanese,female,40246.88013,15
5323,540,Japanese,female,40246.88013,21
5324,541,Japanese,female,40246.88013,12
5325,542,Japanese,male,40246.88013,15
5326,543,Japanese,female,40246.88013,12
5327,544,Japanese,female,40246.88013,18
5328,545,Japanese,female,40246.88013,9
5329,546,Japanese,female,40246.88013,15
5330,547,Japanese,male,40246.88013,12
5331,548,Japanese,female,40246.88013,12
5332,549,Japanese,female,40246.88013,15
5333,550,Japanese,female,40246.88013,9
5334,551,Japanese,female,40246.88013,6
5335,552,Japanese,female,40246.88013,18
5336,553,Japanese,female,40246.88013,12
5337,554,Japanese,male,40246.88013,12
5338,555,Japanese,female,40246.88013,9
5339,556,Japanese,female,40246.88013,12
5340,558,Japanese,female,40246.88013,15
5341,559,Japanese,female,40246.88013,15
5342,560,Japanese,female,40246.88013,21
5343,561,Japanese,female,40246.88013,12
5344,562,Japanese,male,40246.88013,15
5345,563,Japanese,female,40246.88013,12
5346,564,Japanese,female,40246.88013,18
5347,565,Japanese,female,40246.88013,9
5348,566,Japanese,female,40246.88013,15
5349,567,Japanese,male,40246.88013,12
5350,568,Japanese,female,40246.88013,12
5351,569,Japanese,female,40246.88013,15
5352,570,Japanese,female,40246.88013,9
5353,571,Japanese,female,40246.88013,6
5354,572,Japanese,female,40246.88013,18
5355,573,Japanese,female,40246.88013,12
5356,574,Japanese,male,40246.88013,12
5357,575,Japanese,female,40246.88013,9
5358,576,Japanese,female,40246.88013,12
5359,578,Japanese,female,40246.88013,15
5360,579,Japanese,female,40246.88013,15
5361,580,Japanese,female,40246.88013,21
5362,581,Japanese,female,40246.88013,12
5363,582,Japanese,male,40246.88013,15
5364,583,Japanese,female,40246.88013,12
5365,584,Japanese,female,40246.88013,18
5366,585,Japanese,female,40246.88013,9
5367,586,Japanese,female,40246.88013,15
5368,587,Japanese,male,40246.88013,12
5369,588,Japanese,female,40246.88013,12
5370,589,Japanese,female,40246.88013,15
5371,590,Japanese,female,40246.88013,9
5372,591,Japanese,female,40246.88013,6
5373,592,Japanese,female,40246.88013,18
5374,593,Japanese,female,40246.88013,12
5375,1,Spanish,male,9912.281809,24
5376,2,Spanish,female,6183.823825,6
5377,3,Spanish,female,6428.676206,9
5378,4,Spanish,male,6428.676206,15
5379,5,Spanish,male,6428.676206,12
5380,6,Spanish,female,6428.676206,15
5381,7,Spanish,female,6428.676206,6
5382,8,Spanish,male,29600.37825,24
5383,9,Spanish,male,29600.37825,9
5384,10,Spanish,female,16054.5,9
5385,11,Spanish,male,9946.033829,9
5386,12,Spanish,female,6428.676206,9
5387,13,Spanish,male,9912.281809,9
5388,14,Spanish,female,9946.033829,9
5389,15,Spanish,male,9946.033829,12
5390,16,Spanish,female,6428.676206,6
5391,17,Spanish,male,9912.281809,9
5392,18,Spanish,male,6428.676206,6
5393,19,Spanish,female,9946.033829,6
5394,20,Spanish,male,6428.676206,6
5395,21,Spanish,female,6428.676206,9
5396,22,Spanish,male,9946.033829,9
5397,23,Spanish,male,9946.033829,9
5398,24,Spanish,female,9912.281809,9
5399,25,Spanish,female,6183.823825,6
5400,26,Spanish,male,6428.676206,9
5401,27,Spanish,female,6428.676206,9
5402,28,Spanish,female,29600.37825,15
5403,29,Spanish,male,15731.01603,9
5404,30,Spanish,female,33228.23668,15
5405,31,Spanish,male,8282.116359,12
5406,33,Spanish,male,16054.5,9
5407,34,Spanish,male,29600.37825,24
5408,35,Spanish,female,6428.676206,12
5409,36,Spanish,female,29600.37825,9
5410,37,Spanish,male,8282.116359,6
5411,38,Spanish,male,6428.676206,9
5412,39,Spanish,female,29600.37825,21
5413,40,Spanish,female,6428.676206,12
5414,41,Spanish,male,9946.033829,6
5415,42,Spanish,male,9946.033829,21
5416,43,Spanish,female,6428.676206,9
5417,44,Spanish,female,29600.37825,24
5418,45,Spanish,male,4187.250031,9
5419,46,Spanish,female,29600.37825,15
5420,47,Spanish,female,29600.37825,21
5421,48,Spanish,female,2574.912191,9
5422,49,Spanish,male,4187.250031,9
5423,50,Spanish,female,9912.281809,18
5424,51,Spanish,female,9912.281809,21
5425,52,Spanish,female,6183.823825,18
5426,53,Spanish,female,16054.5,6
5427,54,Spanish,female,9946.033829,9
5428,55,Spanish,male,9946.033829,15
5429,56,Spanish,female,12243.81143,9
5430,57,Spanish,male,9912.281809,9
5431,58,Spanish,female,9912.281809,12
5432,59,Spanish,female,6183.823825,6
5433,60,Spanish,female,9912.281809,6
5434,61,Spanish,female,6428.676206,9
5435,62,Spanish,male,29600.37825,12
5436,63,Spanish,female,6977.695784,12
5437,64,Spanish,female,5353.244856,15
5438,65,Spanish,female,33228.23668,18
5439,66,Spanish,female,16054.5,12
5440,67,Spanish,female,11584.99538,9
5441,68,Spanish,female,6108.510696,12
5442,69,Spanish,male,6428.676206,6
5443,70,Spanish,female,40493.92857,21
5444,71,Spanish,male,6428.676206,9
5445,72,Spanish,female,29600.37825,24
5446,73,Spanish,female,6183.823825,6
5447,74,Spanish,male,29600.37825,15
5448,75,Spanish,male,9912.281809,12
5449,76,Spanish,female,16054.5,9
5450,77,Spanish,male,29600.37825,12
5451,78,Spanish,female,29600.37825,12
5452,79,Spanish,female,6428.676206,9
5453,80,Spanish,male,29600.37825,9
5454,81,Spanish,male,29600.37825,15
5455,82,Spanish,female,29600.37825,12
5456,83,Spanish,female,9912.281809,15
5457,84,Spanish,female,16054.5,12
5458,85,Spanish,female,9912.281809,18
5459,86,Spanish,male,6428.676206,15
5460,87,Spanish,male,29600.37825,6
5461,88,Spanish,female,29600.37825,18
5462,89,Spanish,female,16054.5,6
5463,90,Spanish,female,14896.45387,9
5464,91,Spanish,female,9912.281809,21
5465,92,Spanish,female,29600.37825,27
5466,93,Spanish,male,29600.37825,15
5467,94,Spanish,female,6183.823825,12
5468,96,Spanish,female,29600.37825,27
5469,97,Spanish,male,16054.5,15
5470,98,Spanish,female,9912.281809,12
